Id,Year,MakeID,DisplayName,ModelShort,MediaName,ClassID,CarTypeID,CarClassModifier,FamilyModelID,FamilyBodyID,EnginePlacementID,MaterialTypeID,PowertrainID,CurbWeight,WeightDistribution,NumGears,TireBrandID,BaseRarity,FrontTireWidthMM,FrontTireAspect,FrontWheelDiameterIN,RearTireWidthMM,RearTireAspect,RearWheelDiameterIN,Time:0-60-sec,Time:0-100-sec,QuarterMileTime-sec,QuarterMileSpeed-mph,TopSpeed-mph,SpeedLimiterID,BaseCost,PerformanceIndex,AutoSteerOverrideID,FixListingRearFricScale,FixListingNormSlip0,FixListingNormSlip1,FixListingSteerAngle0,FixListingSteerAngle1,BodyAeroLongitudinalDrag,BodyAeroVerticalDrag,BodyAeroLateralDragFront,BodyAeroLateralDragRear,BodyAeroForwardDownforceFront,BodyAeroForwardDownforceRear,BodyAeroAngleZeroDownforce,BodyAeroWIForceScale,TireAeroHackShouldApply,TireAeroHackMinSpringLoad,TireAeroHackMaxSpringLoad,AIPlayerID,SimPeakPower,SimPeakAngVel,SimPeakTorque,SimPeakTorqueAngVel,SimRedlineAngVel,SimTimeTo60MPH,SimTimeTo100MPH,SimTimeQuarterMile,SimTopSpeed,SimBrakeDistance100MPH,SimLatGees60MPH,SimLatGees120MPH,SimSpeedQuarterMile,SimBrakeDistance60MPH,HandlingRating,SpeedRating,AccelerationRating,BrakingRating,LaunchRating,OffroadRating,MinOffRoadPerfRating,GameTorqueScale,GameDragScale,GameDownforceScale,GameDownforceScaleOffroad,CaliperAngleFront,CaliperAngleRear,Thumbnail,ContentId,IsPurchased,IsUnicorn,HasLivery,WingMask,CaliperRGBFront,CaliperRGBRear,StockWheelID,IsArcade,IsInstalled,GaugeID,FamilySpecialID,EngineConfigID,DriveTypeID,RegionID,CountryID,MakeName,MakeIcon,CylinderID,AspirationTypeId,Displacement,ModelId,IsCarExperienceUnlocked,HasCarExperience,FrontStockRideHeight,RearStockRideHeight,IsDrivable,HasRaceLivery,IsOpenCockpit,IsOpenWheel,MaxUpgradeWizardPerfRating,LatFrontScalarMax,LatFrontScalarClamp,LatRearScalarMax,LatRearScalarClamp,LongAccelFrontScalarMax,LongAccelFrontScalarClamp,LongAccelRearScalarMax,LongAccelRearScalarClamp,LongBrakeFrontScalarMax,LongBrakeFrontScalarClamp,LongBrakeRearScalarMax,LongBrakeRearScalarClamp,IsCameraCollidable,UseBoxCameraCollision,PuddleScale,NotAvailableInAutoshow,FrontDownforceClampKG,RearDownforceClampKG,AssistsTCSSlipDefTakeoff,AssistsTCSSlipDefMoving,AssistsTCSControlSpeed,AssistsTCSFullEffectFricDiff,AssistsTCSFullSteerSlipScaleRWD,AssistsTCSFullSteerSlipScaleFWD,AssistsTCSFullSteerSlipScaleAWD,DoNotAllowRemovalFromGarage,NotAvailableInAuctionHouse,VisibleOnlyIfOwned,ConvertibleType,UseTireRigidBodies,UseMultiRaycastTireCollision,SprungForcesApplyToFullCarMass,BrakeProfile,RaceMode,UseForcePropLongTorque,Traction_Road,Traction_OffRoad,Traction_Snow,TurnOffHeadlightsInAutoShow,PI
291,1990,51,_&4847093598734256312,_&4847093601080010966,LOT_Carlton_89,2,1,0.0,1,22,1,1,1,16.5153,0.55,6,5,5.8,235,45,17,265,40,17,4.9,11.0,13.5,111.0,181.0,0,250000,0.4926
292,2003,39,_&4847093598734256440,_&4847093601080011094,POR_CarreraGT_03,4,1,0.0,1,1,2,2,2,14.77804,0.42,6,8,9.4,265,35,19,335,30,20,3.6,7.0,11.3,131.6,212.0,0,1000000,0.7157
294,2002,20,_&4847093598734256696,_&4847093601080011350,KOE_CC8_02,4,1,0.0,1,1,2,2,2,12.75,0.45,6,8,9.9,245,35,18,335,30,20,3.5,7.1,10.8,130.0,240.0,0,400000,0.7174
295,2003,49,_&4847093598734256824,_&4847093601080011478,TOY_CelicaSSI_03,1,1,0.0,9,17,1,1,0,11.61197,0.64,6,12,3.6,205,50,16,205,50,16,6.8,18.2,15.4,91.5,148.0,0,250000,0.4182
296,1998,50,_&4847093598734256952,_&4847093601080011606,TVR_Cerbera_98,4,1,0.0,1,11,1,2,1,9.75,0.53,6,0,10.0,285,35,18,345,35,18,3.5,6.0,10.5,0.0,244.0,0,500000,0.7353
297,2003,13,_&4847093598734257080,_&4847093601080011734,FER_360Challenge_03,3,2,0.0,28,23,2,1,2,12.9,0.43,6,10,8.6,225,35,19,285,35,19,4.1,9.7,12.2,117.0,198.0,0,200000,0.633
299,1970,9,_&4847093598734257336,_&4847093601080011990,CHE_Chevelle_70,1,1,0.0,1,13,1,1,1,17.23,0.59,4,5,6.6,215,70,14,215,70,14,6.1,13.5,13.7,103.0,179.0,0,80000,0.3935
302,2004,16,_&4847093598732306744,_&4847093601078028630,HON_CivicR_04,1,1,0.0,3,15,1,1,0,11.9,0.61,6,2,3.6,205,45,17,205,45,17,6.2,15.4,15.2,92.7,147.0,0,25000,0.4599
306,1965,47,_&4847093598732307256,_&4847093601078029142,SHE_Cobra427_65,2,1,0.0,42,36,1,1,1,10.66,0.52,4,5,8.6,225,65,15,245,60,15,4.3,8.8,12.2,118.0,192.0,0,2100000,0.5492
309,1995,52,_&4847093598732307640,_&4847093601078029526,VW_Corrado_95,1,1,0.0,1,15,1,1,0,12.40122,0.58,5,3,3.6,205,50,15,205,50,15,7.3,19.1,15.7,91.6,141.0,0,20000,0.3958
312,1967,9,_&4847093598732290360,_&4847093601078045014,CHE_CorvetteStingray_67,2,1,0.0,6,6,1,2,1,15.35,0.46,4,0,7.4,215,70,15,215,70,15,4.7,12.3,13.6,105.0,188.0,0,150000,0.4813
314,2002,9,_&4847093598732290616,_&4847093601078045270,CHE_CorvetteZ06_02,3,1,0.0,6,22,1,2,1,14.15208,0.56,6,5,6.2,265,40,17,295,35,18,4.5,9.9,12.8,113.0,201.0,0,35000,0.5785
315,1970,9,_&4847093598732290744,_&4847093601078045398,CHE_CorvetteZR1_70,2,1,0.0,6,6,1,2,1,15.3,0.49,4,5,7.5,215,70,15,215,70,15,5.7,16.1,14.17,102.15,184.0,0,310000,0.4691
316,1988,21,_&4847093598732290872,_&4847093601078045526,LAM_Countach_88,3,1,0.0,1,13,2,1,2,14.89622,0.41,5,10,7.9,225,50,15,345,35,15,4.9,11.9,13.4,110.0,191.525,0,220000,0.5925
320,1991,16,_&4847093598732339256,_&4847093601078061142,HON_CRXsi_91,1,1,0.0,3,15,1,1,0,9.8,0.62,5,0,3.3,195,60,14,195,60,14,7.2,20.7,15.5,91.0,144.0,0,20000,0.3965
324,1999,21,_&4847093598732339768,_&4847093601078061654,LAM_DiabloGTR_99,4,1,0.0,1,1,2,1,2,14.0,0.4,5,10,9.9,245,40,18,325,40,18,3.5,8.4,11.6,125.0,212.0,0,1000000,0.7584
325,1997,21,_&4847093598732339896,_&4847093601078061782,LAM_DiabloSV_97,3,1,0.0,1,23,2,1,2,15.76,0.41,5,10,9.3,235,35,18,335,30,18,4.3,9.0,12.2,119.0,215.0,0,174000,0.622
326,1969,13,_&4847093598732340024,_&4847093601078061910,FER_Dino246_69,1,1,0.0,1,20,2,1,2,10.79568,0.41,5,8,9.1,205,70,14,205,70,14,7.9,21.5,15.4,87.0,151.0,0,425000,0.398
327,1995,30,_&4847093598732340152,_&4847093601078062038,MIT_EclipseGSX_95,1,1,0.0,1,1,1,1,4,14.51066,0.59,5,5,3.3,215,55,16,215,55,16,7.0,19.0,15.4,89.0,163.0,0,25000,0.4048
330,1971,24,_&4847093598732322872,_&4847093601078077526,LOT_ElanSprint_72,0,1,0.0,1,5,1,2,1,7.43892,0.47,4,4,6.3,155,80,13,155,80,13,8.4,26.5,16.0,82.0,136.0,0,57000,0.3128
333,2002,13,_&4847093598732323256,_&4847093601078077910,FER_Enzo_02,4,1,0.0,47,42,2,2,2,14.8,0.44,6,3,9.5,245,35,19,345,35,19,3.3,6.6,11.1,138.0,221.0,0,2800000,0.7301
336,1961,19,_&4847093598732323640,_&4847093601078078294,JAG_Etype_61,1,1,0.0,1,20,1,1,1,13.15418,0.47,4,4,8.3,195,70,15,195,70,15,7.4,19.0,15.6,91.0,162.0,0,150000,0.3881
338,1997,27,_&4847093598732323896,_&4847093601078078550,MCL_F1GT_97,4,1,0.0,1,1,2,2,2,11.2,0.41,6,8,9.9,275,35,18,345,35,18,3.2,6.9,11.0,140.0,223.0,0,15000000,0.7413
340,1987,13,_&4847093598732372024,_&4847093601077962838,FER_F40_87,3,1,0.0,28,42,2,2,2,13.51728,0.42,5,10,9.6,245,40,17,335,35,17,3.7,8.1,11.7,125.0,201.0,0,1200000,0.6455
342,1995,13,_&4847093598732372280,_&4847093601077963094,FER_F50_95,3,1,0.0,47,42,2,2,2,13.5,0.42,6,5,9.5,245,35,18,335,30,18,3.7,8.5,12.1,123.0,204.0,0,2000000,0.6507
343,1969,31,_&4847093598732372408,_&4847093601077963222,NIS_Fairlady432Z_69,0,1,0.0,15,10,1,1,1,10.47,0.51,5,0,6.5,175,70,14,175,70,14,8.7,27.1,17.1,84.5,129.0,0,150000,0.3477
344,2003,31,_&4847093598732372536,_&4847093601077963350,NIS_FairladyZ_03,2,1,0.0,15,17,1,1,1,15.01391,0.53,6,3,3.9,225,45,18,245,45,18,5.8,14.5,14.4,99.7,175.347,0,35000,0.5071
345,1994,31,_&4847093598732372664,_&4847093601077963478,NIS_FairladyZvSTwinTurbo_94,2,1,0.0,15,22,1,1,1,15.2,0.54,5,5,4.7,225,50,16,225,50,16,5.5,14.6,14.1,99.0,170.5,0,20000,0.466
348,2005,14,_&4847093598732373048,_&4847093601077963862,FOR_GT_05,3,1,0.0,1,23,2,1,2,15.37678,0.43,6,5,8.5,235,45,18,315,40,19,3.8,8.8,12.2,121.6,213.0,0,300000,0.6474
353,1992,52,_&4847093598732356024,_&4847093601077979606,VW_GolfGTi16vMk2_92,0,1,0.0,8,15,1,1,0,11.0,0.63,5,7,3.5,195,50,15,195,50,15,8.1,23.8,15.9,87.0,128.8,0,20000,0.2996
354,2003,52,_&4847093598732356152,_&4847093601077979734,VW_GolfR32_03,2,1,0.0,8,15,1,1,4,14.77,0.62,6,5,3.7,225,40,18,225,40,18,5.8,14.4,14.1,99.2,153.0,0,20000,0.477
357,1997,30,_&4847093598732356536,_&4847093601077980118,MIT_GTO_97,2,1,0.0,1,22,1,1,4,16.8,0.61,6,2,4.3,245,40,18,245,40,18,5.7,14.4,14.2,99.0,175.0,0,20000,0.469
358,1984,13,_&4847093598732356664,_&4847093601077980246,FER_GTO_84,3,1,0.0,28,13,2,2,2,12.8,0.47,5,5,9.6,225,50,16,265,50,16,5.0,11.0,14.1,113.0,190.0,0,3500000,0.6086
363,1998,48,_&4847093598732405176,_&4847093601077995990,SUB_Impreza22b_98,2,1,0.0,19,23,1,1,4,12.7,0.58,5,10,6.2,235,40,17,235,40,17,4.7,13.5,13.5,101.0,166.419,0,110000,0.4978
364,2004,48,_&4847093598732405304,_&4847093601077996118,SUB_WRXSTi_04,2,1,0.0,19,23,1,1,4,14.83247,0.58,6,3,4.0,225,45,17,225,45,17,4.9,12.6,13.3,103.0,164.583,0,28000,0.5087
365,2005,48,_&4847093598732405432,_&4847093601077996246,SUB_WRXSTi_05,2,1,0.0,19,34,1,1,4,15.03659,0.58,6,3,3.9,235,45,17,235,45,17,4.5,12.1,13.0,103.5,164.537,0,51000,0.525
368,2001,1,_&4847093598732405816,_&4847093601077996630,ACU_IntegraR_01,1,1,0.0,2,17,1,1,0,11.9703,0.62,5,3,3.7,195,55,15,195,55,15,6.2,14.7,14.8,96.3,152.0,0,25000,0.4556
374,2006,30,_&4847093598732388920,_&4847093601078012502,MIT_LancerEvoIXMR_06,2,1,0.0,20,23,1,1,4,14.90076,0.6,6,12,0.0,235,45,17,235,45,17,4.6,12.4,13.4,104.0,168.0,0,27000,0.4904
375,1999,30,_&4847093598732389048,_&4847093601078012630,MIT_LancerEvoVIGSR_99,2,1,0.0,20,23,1,1,4,12.80038,0.58,5,3,3.9,225,45,17,225,45,17,4.4,11.2,13.3,108.0,160.0,0,28000,0.5155
378,2004,30,_&4847093598732389432,_&4847093601078013014,MIT_LancerEvoVIIIMR_04,2,1,0.0,20,23,1,1,4,14.1,0.6,6,12,5.6,235,45,17,235,45,17,4.8,12.7,13.4,104.0,167.0,0,31000,0.5201
382,1997,6,_&4847093598732175672,_&4847093601077897558,BMW_E36M3_97,2,1,0.0,26,22,1,1,1,14.60138,0.5,6,8,4.7,225,45,17,245,40,17,5.3,12.2,13.7,104.5,179.0,0,35000,0.5217
383,2005,6,_&4847093598732175800,_&4847093601077897686,BMW_E46M3_05,2,1,0.0,26,22,1,1,1,15.49044,0.5,6,8,4.6,225,40,19,255,35,19,4.7,11.6,13.2,106.9,176.0,0,33000,0.5304
397,2005,51,_&4847093598732159928,_&4847093601077914582,VAU_MonaroVXR_05,2,1,0.0,14,10,1,1,1,16.77,0.53,6,10,5.1,245,35,19,245,35,19,5.3,12.6,13.8,103.8,191.0,0,25000,0.5511
405,2000,14,_&4847093598730209976,_&4847093601084320470,FOR_MustangCobraR_00,2,1,0.0,18,7,1,1,1,16.27943,0.57,6,2,5.7,265,40,18,265,40,18,4.4,10.6,12.9,110.0,180.773,0,55000,0.5051
411,2005,16,_&4847093598730193080,_&4847093601084336342,HON_NSXR_05,2,1,0.0,5,22,2,1,2,12.7,0.43,6,3,6.6,215,40,17,255,40,17,4.6,11.2,13.4,106.0,177.377,0,150000,0.5463
412,1992,16,_&4847093598730193208,_&4847093601084336470,HON_NSXR_92,2,1,0.0,5,22,2,1,2,12.3,0.42,5,0,6.7,205,50,15,225,50,16,4.7,11.6,13.0,110.0,173.0,0,90000,0.5462
417,1987,7,_&4847093598730193848,_&4847093601084337110,BUI_RegalGNX_87,1,1,0.0,1,22,1,1,1,16.08012,0.55,4,5,4.6,245,50,16,255,50,16,4.7,12.9,13.5,102.0,155.0,0,130000,0.425
419,2006,3,_&4847093598730194104,_&4847093601084337366,AUD_RS4_06,3,1,0.0,27,31,1,1,4,16.5,0.58,6,0,6.3,255,40,18,255,40,18,4.7,11.2,13.0,108.1,192.0,0,53000,0.5656
420,2003,3,_&4847093598730242104,_&4847093601084352598,AUD_RS6_03,2,1,0.0,1,9,1,1,4,18.25256,0.59,5,10,6.5,255,40,18,255,40,18,4.4,10.7,12.8,108.0,190.0,0,105000,0.533
422,2002,1,lmao,_&4847093601084352854,ACU_RSXTypeS_02,1,1,0.0,19,15,1,1,0,12.79131,0.61,6,8,3.1,205,55,16,205,55,16,6.7,18.0,15.2,92.7,148.0,0,25000,0.4449
423,1990,26,_&4847093598730242488,_&4847093601084352982,MAZ_RX7_90,1,1,0.0,16,1,1,1,1,13.52159,0.51,5,8,3.7,205,55,16,205,55,16,6.5,17.3,14.4,93.3,160.0,0,25000,0.4197
424,1997,26,_&4847093598730242616,_&4847093601084353110,MAZ_RX7_97,2,1,0.0,16,22,1,1,1,12.8412,0.5,5,3,3.5,225,50,16,225,50,16,5.1,14.0,14.0,100.0,172.0,0,35000,0.5023
425,2002,26,_&4847093598730242744,_&4847093601084353238,MAZ_RX7SpiritR_02,2,1,0.0,16,1,1,1,1,12.7,0.5,5,3,5.7,235,45,17,255,40,17,5.1,12.5,0.0,0.0,177.0,0,30000,0.5421
427,2003,16,_&4847093598730243000,_&4847093601084353494,HON_S2000_03,2,1,0.0,1,1,1,1,1,12.5,0.5,6,3,3.7,205,55,16,225,50,16,6.2,15.6,14.1,99.6,168.0,0,25000,0.4885
432,2004,43,_&4847093598730225976,_&4847093601084369238,SAL_S7_04,4,1,0.0,1,42,2,2,2,12.5,0.4,6,8,9.8,275,30,19,345,25,20,3.3,7.6,11.8,120.0,234.8,0,388000,0.7274
433,2005,50,_&4847093598730226104,_&4847093601084369366,TVR_Sagaris_05,3,1,0.0,1,23,1,2,1,10.78,0.53,5,8,8.9,255,35,18,255,35,18,3.7,8.1,12.7,122.0,192.0,0,86000,0.6397
439,1992,31,_&4847093598730226872,_&4847093601084370134,NIS_SilviaK_92,1,1,0.0,12,17,1,1,1,11.5,0.55,5,0,3.9,205,60,15,205,60,15,5.9,16.5,14.4,97.2,156.918,0,25000,0.3994
440,1994,31,_&4847093598730274872,_&4847093601084254294,NIS_SilviaKs_94,2,1,0.0,12,1,1,1,1,12.65,0.54,5,0,3.8,205,55,16,205,55,16,6.3,17.5,15.0,93.0,162.0,0,25000,0.4757
441,2000,31,_&4847093598730275000,_&4847093601084254422,NIS_SilviaSpecR_00,2,1,0.0,12,17,1,1,1,12.4,0.51,6,2,3.9,205,55,16,205,55,16,5.5,14.2,14.2,100.0,163.995,0,35000,0.49
444,1993,31,_&4847093598730275384,_&4847093601084254806,NIS_SkylineGTR_93,2,1,0.0,21,22,1,1,4,15.0,0.58,5,3,5.9,225,50,17,225,50,17,5.3,12.9,14.0,104.0,167.134,0,85000,0.4841
445,2002,31,_&4847093598730275512,_&4847093601084254934,NIS_SkylineGTRVSpecII_02,2,1,0.0,21,22,1,1,4,15.6,0.57,6,3,6.6,245,40,18,245,40,18,4.9,12.3,13.7,103.5,174.0,0,63000,0.5141
455,1985,49,_&4847093598730259128,_&4847093601084271318,TOY_Sprinter_85,0,1,0.0,1,17,1,1,1,9.5,0.53,5,0,4.3,185,60,14,185,60,14,8.7,26.1,16.4,86.9,124.325,0,20000,0.3464
460,1992,49,_&4847093598730307640,_&4847093601084287062,TOY_Supra20GT_92,1,1,0.0,0,1,1,1,1,15.1,0.53,5,5,3.6,225,50,16,225,50,16,8.2,19.3,0.0,0.0,152.0,0,20000,0.4198
461,1998,49,_&4847093598730307768,_&4847093601084287190,TOY_SupraRZ_98,2,1,0.0,0,22,1,1,1,15.1,0.53,6,0,5.1,235,45,17,255,40,17,5.3,12.6,13.7,105.0,176.86,0,38000,0.503
483,1999,11,_&4847093598730078648,_&4847093601084189142,DOD_ViperGTSACR_99,3,1,0.0,7,23,1,2,1,15.6492,0.48,6,8,6.6,275,35,18,335,30,18,4.3,9.6,12.6,114.0,197.0,0,75000,0.5727
489,1993,19,_&4847093598730079416,_&4847093601084189910,JAG_XJ220_93,3,1,0.0,1,42,2,1,2,14.7,0.42,5,3,9.5,255,45,17,345,35,18,3.8,8.0,11.9,122.0,220.0,0,350000,0.6469
513,1969,11,_&4847093598728096184,_&4847093601082239446,DOD_ChargerRT_69,1,1,0.0,13,9,1,1,1,16.65138,0.54,4,0,6.7,215,70,14,215,70,14,6.0,16.0,14.4,97.0,173.0,0,103000,0.4096
565,2002,6,_&4847093598728211128,_&4847093601082190550,BMW_M3GTR_05,3,1,0.0,26,1,1,1,1,14.04322,0.5,6,8,9.3,225,40,19,255,35,19,4.0,9.4,12.43,114.0,186.0,0,180000,0.6049
567,1998,31,_&4847093598728211384,_&4847093601082190806,NIS_R390_98,4,1,0.0,1,3,2,2,2,10.27,0.42,6,3,9.7,245,40,18,295,35,19,3.9,6.8,11.8,122.0,222.783,0,1250000,0.732
568,1998,28,_&4847093598728211512,_&4847093601082190934,MER_CLKGTR_98,4,1,0.0,1,3,2,2,2,14.4,0.42,6,8,9.7,295,35,18,345,35,18,3.8,8.1,10.8,130.0,199.0,0,2000000,0.6964
569,2005,16,_&4847093598728211640,_&4847093601082191062,HON_NSXRGT_05,3,1,0.0,1,1,2,2,2,12.7,0.43,6,0,8.9,215,40,17,255,40,17,4.5,10.6,12.9,111.0,174.0,0,500000,0.5814
615,2007,36,_&4847093598725999288,_&4847093601088531158,PEU_207Super2000_07,3,3,0.0,1,1,1,1,4,11.0,0.58,6,8,7.1,225,40,18,225,40,18,5.6,16.2,0.0,0.0,136.0,0,150000,0.614
625,2007,16,_&4847093598726048440,_&4847093601088547542,HON_CivicTypeR_07,1,1,0.0,3,15,1,1,0,13.45,0.6,6,3,4.1,225,40,18,225,40,18,6.3,17.6,14.8,95.6,143.0,0,20000,0.4348
633,1983,3,_&4847093598726031800,_&4847093601088563670,AUD_SportQuattro_83,2,1,0.0,1,34,1,2,4,12.73233,0.55,5,8,7.9,235,45,15,235,45,15,4.5,12.5,13.2,103.0,162.0,0,175000,0.4952
634,1980,41,_&4847093598726031928,_&4847093601088563798,REN_5Turbo_80,1,1,0.0,1,15,2,2,2,9.7,0.4,5,0,6.2,190,55,13,220,55,14,6.7,19.3,15.0,91.0,124.0,0,120000,0.3845
637,1967,21,_&4847093598726032312,_&4847093601088564182,LAM_MiuraP400_67,2,1,0.0,1,20,2,1,2,12.45,0.44,5,10,8.7,205,70,15,205,70,15,6.7,14.3,14.6,101.0,181.948,0,1000000,0.4833
639,1970,11,_&4847093598726032568,_&4847093601088564438,DOD_ChallengerHemi_70,1,1,0.0,30,13,1,1,1,17.23651,0.58,4,5,6.6,225,60,15,225,60,15,6.3,12.3,13.1,107.0,186.0,0,210000,0.4127
641,1998,39,_&4847093598726080696,_&4847093601088448726,POR_996GT1_98,4,1,0.0,0,11,2,1,2,12.0,0.48,6,10,9.9,295,35,18,335,30,18,3.6,7.1,11.3,131.6,193.0,0,2500000,0.7094
642,1991,6,_&4847093598726080824,_&4847093601088448854,BMW_M3E30_91,1,1,0.0,26,22,1,1,1,12.52822,0.51,5,0,5.3,225,45,16,225,45,16,7.0,17.0,15.4,92.0,153.0,0,70000,0.4434
1006,2005,13,_&4847093600605177656,_&4847093599136133246,FER_FXX_05,5,3,0.0,1,1,2,2,2,12.3888,0.44,6,3,9.9,245,35,19,345,35,19,2.8,5.3,10.2,150.0,230.0,0,2500000,0.8483
1007,2008,20,_&4847093600605177784,_&4847093599136133374,KOE_CCGT_08,5,3,0.0,1,1,2,2,2,11.0,0.5,6,8,9.9,300,30,18,310,40,18,3.4,6.0,11.5,120.0,210.5,0,1000000,0.858
